PLAYER_ID,FIRST_NAME,LAST_NAME,DATE_BIRTH,HEIGHT,WEIGHT,JERSEY,POSITION,TEAM_ID,CAREER_PTS,CAREER_AST,CAREER_REB,ALL_STAR_NUM
2423,Chris,Jefferies,1980-02-13,80.0,230.0,6,Forward,1610612761.0,3.9,0.4,1.2,0.0
201785,Othyus,Jeffers,1985-08-05,77.0,210.0,0,Guard-Forward,1610612764.0,3.8,0.6,2.6,0.0
2744,Al,Jefferson,1985-01-04,82.0,280.0,25,Center,1610612762.0,15.7,1.5,8.4,0.0
1628518,Amile,Jefferson,1993-05-07,81.0,222.0,,Forward,0.0,1.4,0.2,1.5,0.0
203928,Cory,Jefferson,1990-12-26,81.0,218.0,,Forward,0.0,3.5,0.3,2.8,0.0
200971,Dontell,Jefferson,1983-12-15,77.0,195.0,2,Guard,1610612766.0,4.8,1.5,2.0,0.0
2210,Richard,Jefferson,1980-06-21,79.0,233.0,22,Forward,1610612743.0,12.6,2.0,4.0,0.0
1629610,DaQuan,Jeffries,1997-08-30,77.0,230.0,19,Guard-Forward,1610612758.0,3.9,0.3,1.6,
2407,Jared,Jeffries,1981-11-25,83.0,240.0,1,Forward,1610612752.0,4.8,1.3,4.1,0.0
202724,Charles,Jenkins,1989-02-28,75.0,215.0,31,Guard,1610612744.0,3.7,1.9,0.9,0.0
2798,Horace,Jenkins,1974-10-14,73.0,180.0,5,Guard,1610612765.0,2.8,0.6,0.6,0.0
203098,John,Jenkins,1991-03-06,76.0,215.0,30,Guard,1610612737.0,5.0,0.8,1.5,0.0
201943,Brandon,Jennings,1989-09-23,73.0,170.0,11,Guard,1610612749.0,14.1,5.7,3.0,0.0
24,Keith,Jennings,1968-11-02,67.0,160.0,2,Guard,1610612744.0,6.6,3.7,1.5,0.0
1137,Chris,Jent,1970-01-11,79.0,220.0,,Forward,0.0,6.2,1.3,2.7,0.0
77129,Les,Jepsen,1967-06-24,84.0,237.0,51,Guard,1610612758.0,1.0,0.0,1.3,0.0
201973,Jonas,Jerebko,1987-03-02,82.0,231.0,21,Forward,1610612744.0,6.2,0.8,4.0,0.0
1629660,Ty,Jerome,1997-07-08,77.0,195.0,16,Guard-Forward,1610612760.0,9.9,3.6,3.5,
201998,Curtis,Jerrells,1987-02-05,73.0,195.0,5,Guard,1610612759.0,,,,
203511,Grant,Jerrett,1993-07-08,82.0,232.0,17,Forward,1610612760.0,2.0,0.4,1.1,0.0
200817,Pooh,Jeter,1983-12-02,71.0,175.0,5,Guard,1610612758.0,4.1,2.6,1.1,0.0
2639,Britton,Johnsen,1979-07-08,82.0,210.0,,Forward,0.0,2.1,0.6,2.1,0.0
200792,Alexander,Johnson,1983-02-08,81.0,240.0,30,Forward,1610612763.0,4.3,0.3,2.7,0.0
1628993,Alize,Johnson,1996-04-22,79.0,212.0,12,Forward,1610612751.0,2.0,0.4,2.8,
101161,Amir,Johnson,1987-05-01,81.0,240.0,5,Center-Forward,1610612755.0,7.0,1.2,5.4,0.0
77131,Andy,Johnson,1931-04-21,77.0,215.0,12,Forward,1610612744.0,9.8,2.3,4.1,0.0
1533,Anthony,Johnson,1974-10-02,75.0,195.0,8,Guard,1610612754.0,5.6,2.9,1.7,0.0
202356,Armon,Johnson,1989-02-23,75.0,195.0,7,Guard,1610612757.0,3.3,1.2,1.0,0.0
77132,Arnie,Johnson,1920-05-17,77.0,236.0,12,Forward,1610612758.0,8.7,2.2,6.2,0.0
422,Avery,Johnson,1965-03-25,71.0,185.0,6,Guard,1610612759.0,8.4,5.5,1.7,0.0
1629168,BJ,Johnson,1995-12-21,79.0,200.0,13,Forward,1610612753.0,3.1,0.2,1.4,0.0
1627744,Brice,Johnson,1994-06-27,82.0,230.0,,Forward,0.0,2.2,0.1,1.6,0.0
77130,Buck,Johnson,1964-01-03,79.0,190.0,2,Forward,1610612745.0,9.1,1.7,3.5,0.0
1629661,Cameron,Johnson,1996-03-03,80.0,210.0,23,Forward,1610612756.0,10.3,1.4,3.3,
201291,Carldell,Johnson,1983-01-28,70.0,180.0,,Guard,0.0,1.8,1.5,0.6,0.0
77133,Charlie,Johnson,1949-03-31,72.0,170.0,15,Guard,1610612744.0,8.1,1.9,2.5,0.0
202419,Chris,Johnson,1985-07-17,83.0,210.0,20,Forward,1610612750.0,2.9,0.2,1.9,0.0
203187,Chris,Johnson,1990-04-29,78.0,206.0,23,Forward,1610612762.0,4.4,0.6,2.0,0.0
77135,Clay,Johnson,1956-07-18,76.0,175.0,34,Guard,1610612747.0,2.8,0.6,1.2,0.0
77136,Clemon,Johnson,1956-09-12,82.0,240.0,45,Center,1610612754.0,5.4,1.0,4.6,0.0
1626177,Dakari,Johnson,1995-09-22,84.0,255.0,44,Center,1610612760.0,1.8,0.3,1.1,0.0
683,Darryl,Johnson,1965-10-26,73.0,170.0,30,Guard,1610612739.0,1.1,0.1,0.2,0.0
77138,Dave,Johnson,1970-11-16,79.0,210.0,8,Guard,1610612757.0,3.5,0.3,1.1,0.0
77139,David,Johnson,1921-12-06,71.0,170.0,5,Guard,1610612765.0,8.4,2.8,3.6,0.0
1746,DeMarco,Johnson,1975-10-06,81.0,245.0,,Forward,0.0,1.2,0.0,1.4,0.0
77141,Dennis,Johnson,1954-09-18,76.0,185.0,3,Guard,1610612738.0,14.1,5.0,3.9,5.0
2035,DerMarr,Johnson,1980-05-05,81.0,210.0,1,Forward-Guard,1610612743.0,6.2,0.9,2.2,0.0
698,Eddie,Johnson,1959-05-01,,,,Forward,0.0,16.0,2.1,4.0,0.0
77144,Eddie,Johnson,1955-02-24,74.0,180.0,15,Guard,1610612737.0,15.1,5.1,2.3,2.0
77145,Eric,Johnson,1966-02-07,74.0,205.0,15,Guard,1610612762.0,1.1,1.3,0.6,0.0
911,Ervin,Johnson,1967-12-21,83.0,245.0,40,Center,1610612749.0,4.1,0.5,6.1,0.0
77146,Frank,Johnson,1958-11-23,75.0,185.0,3,Guard,1610612764.0,8.3,4.2,1.7,0.0
77147,George,Johnson,1947-06-19,83.0,245.0,6,Center,1610612745.0,2.8,0.3,3.2,0.0
77148,George,Johnson,1956-12-08,79.0,210.0,,Forward,1610612754.0,9.1,1.8,5.6,0.0
77149,George,Johnson,1948-12-18,83.0,205.0,,Center,1610612744.0,4.8,1.0,6.5,0.0
77150,Gus,Johnson,1935-12-13,78.0,230.0,25,Forward,1610612764.0,17.1,2.7,12.7,5.0
77151,Harold,Johnson,1920-01-20,78.0,240.0,,Center,1610610028.0,0.6,0.4,,0.0
201274,Ivan,Johnson,1984-04-10,80.0,255.0,44,Forward,1610612737.0,6.5,0.6,3.9,0.0
202707,JaJuan,Johnson,1989-02-08,82.0,221.0,12,Forward,1610612738.0,3.2,0.2,1.6,0.0
201949,James,Johnson,1987-02-20,79.0,240.0,16,Forward,1610612742.0,5.7,1.7,3.0,
2207,Joe,Johnson,1981-06-29,79.0,240.0,7,Guard-Forward,1610612737.0,16.0,3.9,4.0,6.0
77152,John,Johnson,1947-10-18,79.0,200.0,27,Forward,1610612760.0,12.9,3.8,5.5,2.0
77153,Kannard,Johnson,1965-06-24,81.0,220.0,33,Forward,1610612739.0,0.5,0.0,0.0,0.0
1629640,Keldon,Johnson,1999-10-11,77.0,220.0,3,Forward-Guard,1610612759.0,13.9,2.0,6.5,
2256,Ken,Johnson,1978-02-01,82.0,240.0,54,Center-Forward,1610612748.0,2.0,0.0,2.0,0.0
77154,Ken,Johnson,1962-11-07,80.0,240.0,00,Forward,1610612757.0,4.1,0.3,3.8,0.0
134,Kevin,Johnson,1966-03-04,73.0,190.0,7,Guard,1610612756.0,17.9,9.1,3.3,3.0
913,Larry,Johnson,1969-03-14,79.0,235.0,2,Forward,1610612766.0,16.2,3.3,7.5,2.0
77156,Larry,Johnson,1954-11-28,75.0,205.0,10,Guard,1610612746.0,1.5,1.8,1.3,0.0
77158,Lee,Johnson,1957-06-16,83.0,205.0,,Forward,1610612745.0,1.4,0.1,1.8,0.0
2669,Linton,Johnson,1980-06-13,80.0,205.0,54,Forward,1610612740.0,3.9,0.4,3.3,0.0
77159,Lynbert,Johnson,1957-09-07,77.0,195.0,21,Forward,1610612744.0,3.0,0.2,1.6,0.0
77142,Magic,Johnson,1959-08-14,81.0,220.0,32,Forward-Guard,1610612747.0,19.5,11.2,7.2,11.0
77160,Marques,Johnson,1956-02-08,79.0,218.0,8,Forward,1610612749.0,20.1,3.6,7.0,5.0
77168,Mickey,Johnson,1952-08-31,82.0,190.0,43,Forward,1610612741.0,14.1,3.0,7.2,0.0
77161,Neil,Johnson,1943-04-17,79.0,220.0,11,Forward,1610612756.0,4.0,1.1,3.4,0.0
203910,Nick,Johnson,1992-12-22,75.0,202.0,3,Guard,1610612745.0,2.6,0.4,1.4,0.0
77162,Ollie,Johnson,1949-05-11,78.0,200.0,18,Forward,1610612758.0,7.7,1.8,3.3,0.0
204179,Omari,Johnson,1989-05-26,81.0,220.0,,Forward,0.0,5.5,1.8,2.8,0.0
203111,Orlando,Johnson,1989-03-11,77.0,220.0,,Guard,0.0,3.2,0.7,1.7,0.0
77163,Reggie,Johnson,1957-06-25,81.0,205.0,33,Forward,1610612759.0,8.4,0.9,4.1,0.0
77164,Rich,Johnson,1946-12-18,79.0,210.0,26,Center,1610612738.0,4.7,0.4,2.7,0.0
77165,Ron,Johnson,1938-07-20,80.0,215.0,52,Forward,1610612747.0,2.6,0.1,2.1,0.0
1626169,Stanley,Johnson,1996-05-29,78.0,242.0,5,Forward-Guard,1610612761.0,2.9,1.2,2.2,
77166,Steffond,Johnson,1962-11-04,80.0,240.0,31,Forward,1610612746.0,2.6,0.2,1.5,0.0
77134,Steve,Johnson,1957-11-03,82.0,235.0,33,Center,1610612758.0,11.7,1.2,5.5,0.0
201234,Trey,Johnson,1984-08-30,77.0,215.0,,Guard,0.0,2.6,0.7,0.9,0.0
204020,Tyler,Johnson,1992-05-07,75.0,186.0,10,Guard,1610612751.0,5.2,0.9,1.8,
77167,Vinnie,Johnson,1956-09-01,74.0,200.0,15,Guard,1610612765.0,12.0,3.3,3.2,0.0
202325,Wesley,Johnson,1987-07-11,79.0,215.0,4,Forward-Guard,1610612764.0,7.0,1.1,3.2,0.0
203130,Darius,Johnson-Odom,1989-09-28,74.0,215.0,,Guard,0.0,0.0,0.3,0.9,0.0
77170,Nate,Johnston,1966-12-18,80.0,210.0,33,Center,1610612757.0,2.2,0.0,1.1,0.0
77169,Neil,Johnston,1929-02-04,80.0,210.0,6,Center,1610612744.0,19.4,2.5,11.3,6.0
77171,Jim,Johnstone,1960-09-20,83.0,245.0,34,Center,1610612765.0,1.3,0.5,2.0,0.0
203999,Nikola,Jokic,1995-02-19,83.0,284.0,15,Center,1610612743.0,27.1,8.6,11.3,
77172,Howie,Jolliff,1938-07-20,79.0,218.0,54,Forward,1610612747.0,2.8,0.8,4.2,0.0
2264,Alvin,Jones,1978-09-09,83.0,265.0,42,Center,1610612755.0,1.1,0.1,1.6,0.0
77173,Anthony,Jones,1962-09-13,78.0,195.0,21,Guard,1610612742.0,3.6,0.7,1.3,0.0
77174,Askia,Jones,1971-12-03,77.0,200.0,2,Forward,1610612750.0,4.1,1.5,1.0,0.0
77180,Bill,Jones,1966-03-18,79.0,175.0,20,Forward,1610612751.0,3.5,0.5,1.3,0.0
77193,Bobby,Jones,1951-12-18,81.0,210.0,24,Forward,1610612755.0,11.5,2.4,5.5,4.0
200784,Bobby,Jones,1984-01-09,79.0,215.0,11,Forward,1610612755.0,3.2,0.5,1.6,0.0
77175,Caldwell,Jones,1950-08-04,83.0,217.0,27,Center,1610612755.0,6.2,1.3,7.2,0.0
279,Charles,Jones,1957-04-03,81.0,215.0,27,Forward-Center,1610612764.0,2.5,0.9,4.5,0.0
77178,Charles,Jones,1962-01-12,80.0,215.0,,Forward,1610612756.0,5.0,1.0,3.8,0.0
1869,Charles R.,Jones,1975-07-17,75.0,180.0,2,Guard,1610612746.0,3.5,1.6,1.2,0.0
2563,Dahntay,Jones,1980-12-27,78.0,225.0,30,Guard-Forward,1610612763.0,5.4,0.8,1.7,0.0
1627745,Damian,Jones,1995-06-30,83.0,245.0,,Center,0.0,3.0,0.2,2.0,
1800,Damon,Jones,1976-08-25,75.0,195.0,19,Guard,1610612739.0,6.6,2.7,1.6,0.0
203199,DeQuan,Jones,1990-06-20,80.0,221.0,20,Forward,1610612753.0,3.7,0.3,1.7,0.0
202346,Dominique,Jones,1988-10-15,77.0,215.0,,Guard,0.0,3.1,1.8,1.4,0.0
963,Dontae',Jones,1975-06-02,80.0,220.0,13,Forward,1610612738.0,2.9,0.3,0.6,0.0
101204,Dwayne,Jones,1983-06-09,83.0,248.0,27,Forward-Center,1610612739.0,1.3,0.1,2.3,0.0
77182,Dwight,Jones,1952-02-27,82.0,210.0,13,Forward,1610612741.0,8.1,1.2,5.9,0.0
77183,Earl,Jones,1961-01-13,84.0,210.0,31,Center,1610612749.0,0.9,0.3,0.7,0.0
224,Eddie,Jones,1971-10-20,78.0,200.0,6,Guard-Forward,1610612748.0,14.8,2.9,4.0,3.0
77184,Edgar,Jones,1956-06-17,82.0,225.0,44,Forward,1610612759.0,9.0,0.9,4.8,0.0
2410,Fred,Jones,1979-03-11,74.0,225.0,2,Guard,1610612754.0,7.5,2.3,2.2,0.0
77185,Jake,Jones,1949-05-09,75.0,180.0,12,Guard,1610612758.0,4.5,0.7,1.5,0.0
1627883,Jalen,Jones,1993-05-27,79.0,220.0,,Forward,0.0,4.8,0.3,2.3,0.0
2592,James,Jones,1980-10-04,80.0,218.0,1,Guard-Forward,1610612748.0,5.2,0.5,1.8,0.0
1629203,Jemerrio,Jones,1995-04-09,77.0,174.0,10,Forward,1610612747.0,4.5,2.2,8.2,0.0
77186,Jimmy,Jones,1945-01-01,76.0,188.0,15,Guard,1610612764.0,6.4,2.0,1.9,0.0
77187,Johnny,Jones,1943-03-12,79.0,205.0,27,Forward,1610612738.0,4.2,0.5,2.2,0.0
1908,Jumaine,Jones,1979-02-10,80.0,230.0,20,Forward,1610612739.0,7.1,0.9,4.2,0.0
77188,K.C.,Jones,1932-05-25,73.0,200.0,25,Guard,1610612738.0,7.4,4.3,3.5,0.0
203158,Kevin,Jones,1989-08-25,80.0,260.0,5,Forward,1610612739.0,3.0,0.3,2.4,0.0
77200,Larry,Jones,1942-09-22,74.0,180.0,22,Guard,1610612755.0,9.0,2.8,2.5,0.0
77189,Major,Jones,1953-07-09,81.0,225.0,35,Forward,1610612745.0,4.4,0.6,3.5,0.0
2891,Mark,Jones,1975-05-25,78.0,215.0,7,Guard,1610612753.0,2.3,0.6,1.3,0.0
90000,Mark,Jones,1961-04-10,,,,,0.0,1.2,0.8,0.3,0.0
77195,Nick,Jones,1945-03-28,74.0,190.0,15,Guard,1610612744.0,5.3,1.3,1.1,0.0
77191,Ozell,Jones,1960-11-20,83.0,235.0,20,Center,1610612759.0,3.5,0.8,3.4,0.0
461,Popeye,Jones,1970-06-17,80.0,265.0,54,Forward,1610612742.0,7.0,1.3,7.4,0.0
77192,Rich,Jones,1946-12-27,80.0,220.0,33,Forward,1610612751.0,10.6,1.4,5.7,0.0
77194,Robin,Jones,1954-02-02,81.0,225.0,34,Center,1610612757.0,4.9,1.1,4.1,0.0
77196,Sam,Jones,1933-06-24,76.0,198.0,24,Guard,1610612738.0,17.7,2.5,4.9,5.0
2652,Shelton,Jones,1966-04-06,80.0,210.0,31,Forward,1610612755.0,4.8,0.8,2.2,0.0
200780,Solomon,Jones,1984-07-16,82.0,235.0,,Forward,0.0,3.0,0.4,2.3,0.0
77197,Steve,Jones,1942-10-17,77.0,205.0,23,Guard,1610612757.0,6.5,1.0,1.2,0.0
203093,Terrence,Jones,1992-01-09,81.0,252.0,,Forward,0.0,10.4,1.0,5.7,0.0
1626145,Tyus,Jones,1996-05-10,72.0,196.0,21,Guard,1610612763.0,7.5,4.3,2.2,
77198,Wali,Jones,1942-02-14,74.0,180.0,9,Guard,1610612755.0,10.1,3.2,2.3,0.0
77199,Wallace,Jones,1926-07-14,76.0,225.0,,Forward,1610610030.0,10.2,3.1,5.1,0.0
77201,Wil,Jones,1947-02-27,80.0,205.0,24,Forward,1610612754.0,9.9,1.9,5.9,0.0
77202,Willie,Jones,1936-06-29,75.0,185.0,5,Guard,1610612765.0,7.4,2.0,2.8,0.0
77203,Willie,Jones,1959-09-01,80.0,190.0,22,Forward,1610612746.0,3.2,0.3,1.3,0.0
203103,Perry,Jones III,1991-09-24,83.0,235.0,3,Forward,1610612760.0,3.4,0.4,1.8,0.0
1627884,Derrick,Jones Jr.,1997-02-15,77.0,210.0,55,Forward,1610612757.0,8.0,0.9,4.4,
1817,Adonis,Jordan,1970-08-21,71.0,170.0,,Guard,0.0,2.1,2.2,0.6,0.0
201599,DeAndre,Jordan,1988-07-21,83.0,265.0,6,Center,1610612751.0,7.6,1.7,7.5,
77205,Eddie,Jordan,1955-01-29,73.0,170.0,15,Guard,1610612751.0,8.1,3.8,1.9,0.0
202366,Jerome,Jordan,1986-09-29,84.0,253.0,9,Center,1610612751.0,2.8,0.3,2.0,0.0
893,Michael,Jordan,1963-02-17,78.0,216.0,23,Guard,1610612741.0,30.1,5.3,6.2,13.0
674,Reggie,Jordan,1968-01-26,76.0,195.0,,Guard,0.0,2.7,1.0,1.8,0.0
77208,Thomas,Jordan,1968-05-23,82.0,220.0,55,Forward,1610612755.0,11.0,0.8,4.8,0.0
77209,Walter,Jordan,1956-02-19,79.0,198.0,40,Forward,1610612739.0,2.3,0.4,1.4,0.0
77210,Phil,Jordon,1933-09-12,82.0,205.0,29,Center,1610612758.0,10.9,1.7,6.9,0.0
77211,Johnny,Jorgensen,1921-12-28,74.0,185.0,16,Guard,1610612747.0,2.3,0.6,,0.0
77212,Noble,Jorgensen,1925-05-18,81.0,228.0,6,Center,1610612755.0,8.8,1.2,4.3,0.0
77213,Roger,Jorgensen,1920-09-02,77.0,200.0,,Center,1610610031.0,1.5,0.0,,0.0
202709,Cory,Joseph,1991-08-20,75.0,200.0,9,Guard,1610612758.0,6.7,2.4,2.2,
2123,Garth,Joseph,1973-08-08,86.0,306.0,,Center,0.0,0.5,0.3,0.5,0.0
203126,Kris,Joseph,1988-12-17,79.0,210.0,24,Forward,1610612738.0,0.9,0.1,0.7,0.0
77214,Yvon,Joseph,1957-10-31,83.0,245.0,40,Forward,1610612751.0,2.0,0.0,0.0,0.0
77215,Jeff,Judkins,1956-03-23,78.0,185.0,22,Guard,1610612738.0,5.4,1.0,1.6,0.0
1629662,Mfiondu,Kabengele,1997-08-14,81.0,250.0,25,Forward-Center,1610612758.0,1.2,0.2,0.6,
77217,Edwin,Kachan,1925-09-15,74.0,175.0,,Guard,1610610025.0,2.2,0.7,,0.0
77218,George,Kaftan,1928-02-22,75.0,190.0,,Forward,1610612752.0,7.5,1.9,3.1,0.0
77219,Ed,Kalafat,1932-10-13,78.0,245.0,23,Center,1610612747.0,7.1,1.5,5.7,0.0
2549,Chris,Kaman,1982-04-28,84.0,265.0,35,Center,1610612746.0,11.2,1.3,7.6,1.0
1626163,Frank,Kaminsky,1993-04-04,84.0,240.0,8,Forward-Center,1610612756.0,6.6,1.6,3.7,
202683,Enes,Kanter,1992-05-20,82.0,250.0,11,Center,1610612757.0,12.1,1.3,11.6,
77221,Ralph,Kaplowitz,1919-05-18,74.0,170.0,9,Guard,1610612744.0,5.6,0.5,,0.0
2574,Jason,Kapono,1981-02-02,80.0,215.0,,Forward,0.0,6.7,0.8,1.7,0.0
77222,Tony,Kappen,1919-04-13,70.0,165.0,,Guard,1610610031.0,6.5,0.5,,0.0
203508,Sergey,Karasev,1993-10-26,79.0,208.0,10,Guard-Forward,1610612751.0,3.0,0.9,1.5,0.0
201207,Coby,Karl,1983-06-08,77.0,215.0,22,Guard,1610612747.0,2.4,1.0,1.3,0.0
77223,George,Karl,1951-05-12,74.0,185.0,22,Guard,1610612759.0,2.6,1.5,0.7,0.0
77225,Ed,Kasid,1923-08-13,71.0,185.0,,Guard,1610610035.0,1.5,0.8,,0.0
2435,Mario,Kasun,1980-04-05,85.0,260.0,41,Center,1610612753.0,2.7,0.2,2.6,0.0
77226,Leo,Katkaveck,1923-04-17,72.0,185.0,,Guard,1610610036.0,4.3,1.3,,0.0
77227,Bob,Kauffman,1946-07-13,80.0,240.0,44,Forward,1610612746.0,11.5,2.7,7.0,3.0
201619,Sasha,Kaun,1985-05-08,83.0,260.0,14,Center,1610612739.0,0.9,0.1,1.0,0.0
77228,Wilbert,Kautz,1915-09-07,71.0,180.0,,Guard,1610610025.0,5.1,0.7,,0.0
77229,Clarence,Kea,1959-02-02,78.0,218.0,53,Forward,1610612742.0,3.9,0.4,2.5,0.0
77230,Michael,Kearns,1929-06-18,74.0,178.0,7,Guard,1610612744.0,0.2,0.8,0.5,0.0
77231,Tommy,Kearns,1936-10-06,71.0,185.0,3,Guard,1610612755.0,2.0,0.0,0.0,0.0
228,Adam,Keefe,1970-02-22,81.0,230.0,32,Forward,1610612762.0,5.0,0.7,4.1,0.0
77233,Harold,Keeling,1963-09-18,76.0,185.0,43,Guard,1610612742.0,2.2,0.5,0.3,0.0
77234,Ken,Keller,1905-04-05,,,,,0.0,0.8,0.0,,0.0
77235,Rich,Kelley,1953-03-23,84.0,235.0,50,Center,1610612762.0,7.6,2.6,7.0,0.0
77236,Clark,Kellogg,1961-07-02,79.0,225.0,33,Forward,1610612754.0,18.9,2.9,9.5,0.0
77237,Gerard,Kelly,1918-06-14,74.0,172.0,,Forward,1610612738.0,5.7,0.5,,0.0
203527,Ryan,Kelly,1991-04-09,83.0,230.0,30,Forward,1610612747.0,6.0,1.3,3.1,0.0
77238,Tom,Kelly,1924-03-05,72.0,170.0,6,Guard,1610612738.0,7.1,1.4,,0.0
77239,Greg,Kelser,1957-09-17,79.0,190.0,11,Forward,1610612760.0,9.7,1.3,4.6,0.0
77240,Ben,Kelso,1949-04-11,75.0,195.0,5-30,Guard,1610612765.0,1.8,0.4,0.7,0.0
431,Shawn,Kemp,1969-11-26,82.0,280.0,40,Forward,1610612760.0,14.6,1.6,8.4,6.0
1118,Tim,Kempton,1964-01-25,82.0,245.0,,Center,0.0,4.5,1.1,2.8,0.0
77242,Frank,Kendrick,1950-09-11,78.0,198.0,34,Forward,1610612744.0,3.3,0.3,1.5,0.0
1628379,Luke,Kennard,1996-06-24,77.0,206.0,5,Guard,1610612746.0,8.0,1.8,2.7,
202810,D.J.,Kennedy,1989-11-05,77.0,214.0,12,Guard-Forward,1610612739.0,6.0,1.5,3.5,0.0
77243,Eugene,Kennedy,1949-08-23,77.0,205.0,,Forward,1610612745.0,2.0,0.2,1.6,0.0
77244,Joe,Kennedy,1947-01-12,78.0,210.0,34,Forward,1610612760.0,5.3,0.8,3.0,0.0
77245,William,Kennedy,1938-05-17,71.0,180.0,34,Guard,1610612744.0,1.7,1.3,1.1,0.0
77246,Larry,Kenon,1952-12-13,81.0,205.0,9,Forward,1610612759.0,17.0,2.6,7.8,2.0
77247,Bill,Kenville,1930-12-01,74.0,187.0,10,Guard,1610612755.0,7.1,2.1,3.5,0.0
1801,Jonathan,Kerner,1974-06-06,83.0,245.0,44,Center,1610612753.0,0.0,0.0,0.0,0.0
77248,Johnny,Kerr,1932-08-17,81.0,230.0,43,Center,1610612755.0,13.8,2.2,11.2,3.0
70,Steve,Kerr,1965-09-27,73.0,180.0,25,Guard,1610612741.0,6.0,1.8,1.2,0.0
77249,Jack,Kerris,1925-01-30,78.0,215.0,,Forward,1610612765.0,7.6,2.5,6.3,0.0
760,Jerome,Kersey,1962-06-26,,,,,0.0,10.3,1.9,5.5,0.0
77251,Alec,Kessler,1967-01-13,83.0,230.0,33,Forward,1610612748.0,5.2,0.4,3.6,0.0
1930,Lari,Ketner,1977-02-01,,,,Forward,0.0,1.4,0.1,1.4,0.0
705,Randolph,Keys,1966-04-19,79.0,210.0,31,Forward,1610612739.0,5.2,0.8,2.3,0.0
2751,Viktor,Khryapa,1982-08-03,,,,,0.0,4.5,1.0,3.4,0.0
467,Jason,Kidd,1973-03-23,76.0,210.0,5,Guard,1610612751.0,12.6,8.7,6.3,9.0
1629742,Stanton,Kidd,1992-03-18,78.0,216.0,,Forward,0.0,0.0,0.3,0.8,0.0
77254,Warren,Kidd,1970-09-09,81.0,235.0,43,Forward,1610612755.0,3.6,0.3,3.4,0.0
203077,Michael,Kidd-Gilchrist,1993-09-26,78.0,232.0,9,Forward,1610612742.0,8.4,1.2,5.4,0.0
77255,Irv,Kiffin,1951-08-08,81.0,225.0,21,Forward,1610612759.0,3.2,0.7,1.5,0.0
77256,Jack,Kiley,1929-01-05,73.0,170.0,10,Guard,1610612765.0,2.3,1.2,1.0,0.0
77257,Ernie,Killum,1948-06-11,75.0,180.0,20,Guard,1610612747.0,0.3,0.0,0.5,0.0
77258,Carl,Kilpatrick,1956-05-16,82.0,230.0,51,Center,1610612762.0,1.5,0.0,2.0,0.0
203930,Sean,Kilpatrick,1990-01-06,76.0,212.0,0,Guard,1610612751.0,10.3,1.5,2.7,0.0
77259,Toby,Kimball,1942-09-07,78.0,220.0,7,Forward,1610612745.0,6.1,1.0,6.8,0.0
77260,Bo,Kimble,1966-04-09,76.0,190.0,16,Guard,1610612746.0,5.5,0.9,1.5,0.0
77261,Stan,Kimbrough,1966-04-24,71.0,153.0,21,Forward,1610612765.0,1.6,0.5,0.5,0.0
77262,Chad,Kinch,1958-05-22,76.0,190.0,21,Guard,1610612739.0,2.9,1.1,0.8,0.0
77263,Albert,King,1959-12-17,78.0,190.0,15,Forward,1610612751.0,12.1,2.2,4.2,0.0
77264,Bernard,King,1956-12-04,79.0,205.0,30,Forward,1610612764.0,22.5,3.3,5.8,4.0
12,Chris,King,1969-07-24,80.0,215.0,,Forward,0.0,6.7,1.1,3.0,0.0
77266,Dan,King,1931-01-07,78.0,220.0,,Forward,1610610024.0,1.6,0.3,2.1,0.0
701,Frankie,King,1972-06-06,73.0,185.0,20,Guard,1610612755.0,2.1,0.5,1.2,0.0
77268,George,King,1928-08-16,72.0,175.0,15,Guard,1610612755.0,10.3,4.8,3.9,0.0
1628994,George,King,1994-01-15,78.0,220.0,8,Forward,1610612756.0,0.0,0.0,1.0,0.0
1562,Gerard,King,1972-11-25,,,,Forward,0.0,4.5,0.7,3.1,0.0
77270,Jim,King,1941-02-07,74.0,175.0,21,Guard,1610612747.0,7.2,2.3,2.5,1.0
728,Jimmy,King,1973-08-09,77.0,210.0,13,Guard,1610612761.0,4.5,1.4,1.8,0.0
1629663,Louis,King,1999-04-06,79.0,205.0,14,Forward,1610612765.0,2.0,0.5,1.0,0.0
77272,Maury,King,1935-03-12,74.0,195.0,22,Guard,1610612764.0,5.9,3.8,2.8,0.0
77273,Reggie,King,1957-02-14,78.0,225.0,51,Forward,1610612758.0,8.9,1.6,6.2,0.0
1101,Rich,King,1969-04-04,86.0,260.0,45,Center,1610612760.0,1.9,0.3,1.0,0.0
351,Stacey,King,1967-01-29,83.0,250.0,33,Forward-Center,1610612741.0,6.4,0.9,3.3,0.0
77276,Tom,King,1924-03-09,72.0,165.0,,Guard,1610610028.0,5.1,0.6,,0.0
77277,Bob,Kinney,1920-09-16,78.0,215.0,22,Center,1610612738.0,9.5,1.5,,0.0
200814,Tarence,Kinsey,1984-03-21,78.0,189.0,8,Guard,1610612763.0,4.7,0.5,1.3,0.0
1905,Andrei,Kirilenko,1981-02-18,81.0,235.0,,Forward,0.0,11.8,2.7,5.5,1.0
203945,Alex,Kirk,1991-11-14,84.0,245.0,,Center,0.0,0.8,0.2,0.2,0.0
77278,Walt,Kirk,1924-09-03,75.0,173.0,16,Guard,1610612737.0,7.7,2.1,4.0,0.0
