22000678,0,2020,122,125,1610612748,1610612757
22000679,1,2020,106,102,1610612752,1610612764
22000680,0,2020,85,98,1610612759,1610612746
22000681,0,2020,101,109,1610612747,1610612755
22000682,1,2020,141,119,1610612758,1610612744
22000667,1,2020,116,111,1610612754,1610612765
22000668,1,2020,135,111,1610612761,1610612743
22000669,1,2020,121,119,1610612749,1610612738
22000670,1,2020,112,111,1610612753,1610612756
22000671,0,2020,94,103,1610612741,1610612739
22000672,0,2020,97,122,1610612745,1610612766
22000673,0,2020,108,128,1610612750,1610612742
22000674,0,2020,107,116,1610612760,1610612763
22000675,0,2020,101,134,1610612759,1610612746
22000676,1,2020,118,88,1610612762,1610612751
22000677,1,2020,110,108,1610612758,1610612737
22000661,0,2020,99,110,1610612753,1610612743
22000662,1,2020,131,113,1610612752,1610612764
22000663,1,2020,128,111,1610612740,1610612747
22000664,0,2020,100,110,1610612748,1610612756
22000665,0,2020,98,108,1610612744,1610612755
22000666,0,2020,112,116,1610612757,1610612751
22000653,0,2020,105,119,1610612739,1610612758
22000654,0,2020,103,112,1610612750,1610612760
22000655,0,2020,97,100,1610612759,1610612766
22000656,0,2020,95,120,1610612741,1610612762
22000657,1,2020,117,99,1610612745,1610612761
22000658,1,2020,132,126,1610612763,1610612738
22000659,1,2020,140,113,1610612749,1610612754
22000660,1,2020,119,110,1610612746,1610612737
22000075,0,2020,103,109,1610612759,1610612747
22000078,0,2020,98,123,1610612744,1610612757
22000062,1,2020,119,99,1610612754,1610612739
22000063,0,2020,130,133,1610612764,1610612741
22000064,0,2020,92,116,1610612753,1610612755
22000066,1,2020,100,83,1610612761,1610612752
22000056,1,2020,126,107,1610612738,1610612763
22000059,0,2020,99,118,1610612742,1610612766
22000047,0,2020,106,116,1610612765,1610612744
22000048,0,2020,111,116,1610612754,1610612738
22000052,0,2020,107,118,1610612760,1610612753
22000043,0,2020,109,110,1610612760,1610612762
22000031,0,2020,73,124,1610612746,1610612742
22000035,1,2020,118,94,1610612739,1610612755
22000039,0,2020,100,116,1610612758,1610612756
22000040,1,2020,127,91,1610612747,1610612750
22000023,0,2020,119,128,1610612765,1610612739
22000024,0,2020,120,130,1610612764,1610612753
22000025,0,2020,89,109,1610612752,1610612755
22000026,0,2020,106,125,1610612741,1610612754
22000009,0,2020,108,121,1610612743,1610612746
22000010,1,2020,121,114,1610612739,1610612766
22000003,1,2020,122,121,1610612738,1610612749
22000017,0,2020,119,131,1610612763,1610612759
22000019,0,2020,122,124,1610612743,1610612758
22000020,0,2020,100,120,1610612757,1610612762
22000001,1,2020,125,99,1610612751,1610612744
22000002,0,2020,109,116,1610612747,1610612746
22000645,0,2020,106,109,1610612748,1610612754
22000016,0,2020,112,114,1610612745,1610612760
22000646,0,2020,108,113,1610612743,1610612740
22000167,1,2020,112,96,1610612738,1610612753
22000647,1,2020,113,106,1610612751,1610612764
22000648,1,2020,116,105,1610612739,1610612761
22000649,0,2020,86,100,1610612765,1610612741
22000650,0,2020,100,101,1610612752,1610612755
22000651,1,2020,111,94,1610612756,1610612747
22000652,0,2020,92,132,1610612757,1610612742
22000640,0,2020,94,99,1610612747,1610612737
22000641,1,2020,129,105,1610612755,1610612758
22000642,1,2020,111,103,1610612763,1610612744
22000643,1,2020,120,113,1610612749,1610612759
22000644,1,2020,125,98,1610612746,1610612766
22000435,0,2020,110,116,1610612739,1610612759
22000631,0,2020,96,107,1610612738,1610612758
22000632,0,2020,110,137,1610612748,1610612754
22000633,1,2020,121,113,1610612753,1610612751
22000634,0,2020,112,115,1610612761,1610612762
22000635,0,2020,100,113,1610612745,1610612765
22000636,0,2020,103,116,1610612763,1610612744
22000637,1,2020,131,127,1610612743,1610612741
22000638,1,2020,113,101,1610612756,1610612750
22000639,1,2020,125,119,1610612757,1610612742
22000166,1,2020,131,122,1610612764,1610612762
22000626,1,2020,116,93,1610612737,1610612760
22000627,1,2020,94,93,1610612752,1610612753
